,title,rating,userId
25311,Silent Hill,5.0,146
25312,Silent Hill,4.0,148
25313,Silent Hill,3.5,150
25314,Silent Hill,3.0,151
25315,Silent Hill,3.0,161
25316,Silent Hill,2.5,163
25317,Silent Hill,4.0,165
25318,Silent Hill,3.0,172
25319,Silent Hill,3.0,175
25320,Silent Hill,3.5,176
25321,Silent Hill,4.0,177
25322,Silent Hill,4.0,184
25323,Silent Hill,4.0,185
25324,Silent Hill,4.5,187
25325,Silent Hill,4.0,188
25326,Silent Hill,2.0,191
25327,Silent Hill,4.0,192
25328,Silent Hill,1.5,200
25329,Silent Hill,4.0,211
25330,Silent Hill,3.0,212
25331,Silent Hill,3.0,213
25332,Silent Hill,4.0,214
25333,Silent Hill,5.0,219
25334,Silent Hill,3.0,220
25335,Silent Hill,5.0,224
25336,Silent Hill,5.0,225
25337,Silent Hill,5.0,232
25338,Silent Hill,4.5,235
25339,Silent Hill,3.5,236
25340,Silent Hill,3.5,237
25341,Silent Hill,5.0,239
25342,Silent Hill,4.0,240
25343,Silent Hill,4.0,243
25344,Silent Hill,1.0,245
25345,Silent Hill,3.0,247
25346,Silent Hill,4.0,254
25347,Silent Hill,2.0,262
25348,Silent Hill,3.0,266
25349,Silent Hill,4.5,268
25350,Silent Hill,3.5,271
25351,Silent Hill,4.0,279
25352,Silent Hill,4.0,285
25353,Silent Hill,3.0,286
25354,Silent Hill,5.0,287
25355,Silent Hill,3.0,288
25356,Silent Hill,4.0,292
25357,Silent Hill,5.0,294
25358,Silent Hill,4.5,295
25359,Silent Hill,5.0,296
25360,Silent Hill,2.0,300
25361,Silent Hill,4.0,302
25362,Silent Hill,3.0,311
25363,Silent Hill,3.0,312
25364,Silent Hill,4.5,313
25365,Silent Hill,3.0,317
25366,Silent Hill,4.0,324
25367,Silent Hill,3.5,328
25368,Silent Hill,3.5,333
25369,Silent Hill,3.0,338
25370,Silent Hill,5.0,344
25371,Silent Hill,4.0,345
25372,Silent Hill,3.0,353
25373,Silent Hill,2.0,354
25374,Silent Hill,3.0,355
25375,Silent Hill,5.0,357
25376,Silent Hill,5.0,358
25377,Silent Hill,4.0,363
25378,Silent Hill,4.0,369
25379,Silent Hill,1.0,375
25380,Silent Hill,4.0,380
25381,Silent Hill,5.0,381
25382,Silent Hill,3.0,382
25383,Silent Hill,4.0,389
25384,Silent Hill,2.0,396
25385,Silent Hill,3.0,399
25386,Silent Hill,4.0,400
25387,Silent Hill,4.0,402
25388,Silent Hill,3.0,408
25389,Silent Hill,4.0,412
25390,Silent Hill,3.0,415
25391,Silent Hill,0.5,417
25392,Silent Hill,3.0,421
25393,Silent Hill,1.5,423
25394,Silent Hill,4.0,428
25395,Silent Hill,4.5,430
25396,Silent Hill,4.0,437
25397,Silent Hill,3.0,439
25398,Silent Hill,3.0,440
25399,Silent Hill,4.5,442
25400,Silent Hill,3.0,447
25401,Silent Hill,5.0,449
25402,Silent Hill,4.0,461
25403,Silent Hill,4.0,463
25404,Silent Hill,5.0,464
25405,Silent Hill,4.0,466
25406,Silent Hill,2.5,468
25407,Silent Hill,3.5,471
25408,Silent Hill,3.0,472
25409,Silent Hill,3.5,475
25410,Silent Hill,3.5,480
25411,Silent Hill,2.5,483
25412,Silent Hill,4.0,486
25413,Silent Hill,4.0,487
25414,Silent Hill,3.0,491
25415,Silent Hill,4.0,496
25416,Silent Hill,4.5,498
25417,Silent Hill,3.0,500
25418,Silent Hill,3.5,509
25419,Silent Hill,4.0,514
25420,Silent Hill,3.0,516
25421,Silent Hill,5.0,517
25422,Silent Hill,4.0,518
25423,Silent Hill,4.0,520
25424,Silent Hill,4.0,523
25425,Silent Hill,3.0,529
25426,Silent Hill,5.0,530
25427,Silent Hill,4.0,531
25428,Silent Hill,5.0,534
25429,Silent Hill,3.0,535
25430,Silent Hill,5.0,536
25431,Silent Hill,4.0,538
25432,Silent Hill,3.0,548
25433,Silent Hill,4.0,550
25434,Silent Hill,3.0,552
25435,Silent Hill,2.5,557
25436,Silent Hill,5.0,559
25437,Silent Hill,3.5,561
25438,Silent Hill,4.0,564
25439,Silent Hill,4.0,568
25440,Silent Hill,4.0,575
25441,Silent Hill,4.0,577
25442,Silent Hill,2.5,580
25443,Silent Hill,4.5,582
25444,Silent Hill,4.0,589
25445,Silent Hill,3.0,590
25446,Silent Hill,4.0,592
25447,Silent Hill,3.0,595
25448,Silent Hill,5.0,597
25449,Silent Hill,4.0,598
25450,Silent Hill,5.0,600
25451,Silent Hill,5.0,602
25452,Silent Hill,5.0,603
25453,Silent Hill,4.0,605
25454,Silent Hill,4.0,607
25455,Silent Hill,5.0,611
25456,Silent Hill,3.0,617
25457,Silent Hill,5.0,619
25458,Silent Hill,4.0,623
25459,Silent Hill,3.0,629
25460,Silent Hill,3.0,633
25461,Silent Hill,3.0,639
25462,Silent Hill,4.0,641
25463,Silent Hill,5.0,646
25464,Silent Hill,2.0,648
25465,Silent Hill,3.0,649
25466,Silent Hill,4.0,652
25467,Silent Hill,5.0,653
25468,Silent Hill,4.5,654
25469,Silent Hill,4.5,655
25470,Silent Hill,5.0,656
25471,Silent Hill,5.0,658
25472,Silent Hill,3.0,659
25473,Silent Hill,4.0,662
25474,Silent Hill,4.0,665
25475,Silent Hill,3.0,666
25476,Silent Hill,4.0,671
25477,Silent Light,1.0,15
25478,Silent Light,4.0,16
25479,Silent Light,4.0,17
25480,Silent Light,4.5,23
25481,Silent Light,3.0,30
25482,Silent Light,3.5,41
25483,Silent Light,4.0,60
25484,Silent Light,4.5,69
25485,Silent Light,2.5,73
25486,Silent Light,3.5,75
25487,Silent Light,3.5,77
25488,Silent Light,4.0,78
25489,Silent Light,2.5,94
25490,Silent Light,3.0,118
25491,Silent Light,2.0,119
25492,Silent Light,3.5,125
25493,Silent Light,2.0,130
25494,Silent Light,3.5,134
25495,Silent Light,3.0,142
25496,Silent Light,4.5,150
25497,Silent Light,2.0,155
25498,Silent Light,3.5,157
25499,Silent Light,2.5,165
25500,Silent Light,4.0,177
25501,Silent Light,4.0,185
25502,Silent Light,4.0,199
25503,Silent Light,4.0,200
25504,Silent Light,4.0,202
25505,Silent Light,2.5,212
25506,Silent Light,3.0,219
25507,Silent Light,1.0,220
25508,Silent Light,3.5,221
25509,Silent Light,3.0,232
25510,Silent Light,4.0,235
25511,Silent Light,3.0,243
25512,Silent Light,4.0,247
25513,Silent Light,4.0,248
25514,Silent Light,4.0,251
25515,Silent Light,3.5,253
25516,Silent Light,3.0,268
25517,Silent Light,3.5,274
25518,Silent Light,4.0,275
25519,Silent Light,3.5,282
25520,Silent Light,3.0,285
25521,Silent Light,3.5,291
25522,Silent Light,3.0,300
25523,Silent Light,4.5,303
25524,Silent Light,3.5,311
25525,Silent Light,3.0,313
25526,Silent Light,4.5,339
25527,Silent Light,4.0,346
25528,Silent Light,4.0,350
25529,Silent Light,3.0,353
25530,Silent Light,3.5,355
25531,Silent Light,2.0,358
25532,Silent Light,2.0,363
25533,Silent Light,5.0,365
25534,Silent Light,3.5,384
25535,Silent Light,3.0,388
25536,Silent Light,4.0,402
25537,Silent Light,4.0,405
25538,Silent Light,3.0,423
25539,Silent Light,2.5,426
25540,Silent Light,3.5,430
25541,Silent Light,3.0,431
25542,Silent Light,1.0,439
25543,Silent Light,3.0,452
25544,Silent Light,5.0,453
25545,Silent Light,2.0,457
25546,Silent Light,2.5,461
25547,Silent Light,1.0,463
25548,Silent Light,3.0,468
25549,Silent Light,3.5,486
25550,Silent Light,3.0,505
25551,Silent Light,3.0,518
25552,Silent Light,4.0,525
25553,Silent Light,1.5,527
25554,Silent Light,5.0,546
25555,Silent Light,0.5,547
25556,Silent Light,2.0,554
25557,Silent Light,5.0,560
25558,Silent Light,3.5,561
25559,Silent Light,3.0,562
25560,Silent Light,3.0,564
25561,Silent Light,3.5,574
25562,Silent Light,1.5,580
25563,Silent Light,3.5,596
25564,Silent Light,2.0,605
25565,Silent Light,4.0,607
25566,Silent Light,4.0,624
25567,Silent Light,3.5,645
25568,Silent Light,5.0,646
25569,Silent Light,4.0,654
25570,Silent Light,3.0,665
25571,Sissi,3.0,2
25572,Sissi,4.5,8
25573,Sissi,5.0,15
25574,Sissi,4.0,19
25575,Sissi,4.5,20
25576,Sissi,3.0,21
25577,Sissi,4.5,22
25578,Sissi,3.5,23
25579,Sissi,4.0,24
25580,Sissi,3.5,26
25581,Sissi,5.0,30
25582,Sissi,5.0,32
25583,Sissi,3.0,36
25584,Sissi,4.0,39
25585,Sissi,4.0,41
25586,Sissi,5.0,42
25587,Sissi,5.0,47
25588,Sissi,3.0,50
25589,Sissi,4.0,56
25590,Sissi,3.0,63
25591,Sissi,4.0,64
25592,Sissi,4.0,66
25593,Sissi,4.0,67
25594,Sissi,4.0,68
25595,Sissi,4.0,73
25596,Sissi,2.5,77
25597,Sissi,3.0,82
25598,Sissi,5.0,85
25599,Sissi,2.5,88
25600,Sissi,4.0,92
25601,Sissi,4.0,93
25602,Sissi,4.0,95
25603,Sissi,4.0,99
25604,Sissi,3.5,101
25605,Sissi,3.0,102
25606,Sissi,3.5,105
25607,Sissi,4.0,108
25608,Sissi,5.0,110
25609,Sissi,4.0,111
25610,Sissi,5.0,114
25611,Sissi,5.0,118
25612,Sissi,3.0,119
25613,Sissi,3.5,120
25614,Sissi,4.0,121
25615,Sissi,3.5,125
25616,Sissi,4.0,126
25617,Sissi,4.0,130
25618,Sissi,4.5,134
25619,Sissi,5.0,144
25620,Sissi,4.0,146
25621,Sissi,4.0,150
25622,Sissi,5.0,151
25623,Sissi,4.0,152
25624,Sissi,3.0,159
25625,Sissi,5.0,160
25626,Sissi,5.0,161
25627,Sissi,4.0,163
25628,Sissi,3.0,165
25629,Sissi,4.0,168
25630,Sissi,4.0,172
25631,Sissi,5.0,177
25632,Sissi,4.0,182
25633,Sissi,4.0,184
25634,Sissi,3.0,188
25635,Sissi,4.0,191
25636,Sissi,4.0,192
25637,Sissi,3.0,194
25638,Sissi,4.0,195
25639,Sissi,4.0,199
25640,Sissi,4.0,201
25641,Sissi,3.0,212
25642,Sissi,4.0,213
25643,Sissi,3.0,214
25644,Sissi,4.5,217
25645,Sissi,3.0,219
25646,Sissi,5.0,225
25647,Sissi,5.0,235
25648,Sissi,3.0,239
25649,Sissi,3.5,240
25650,Sissi,3.0,241
25651,Sissi,5.0,242
25652,Sissi,0.5,244
25653,Sissi,5.0,245
25654,Sissi,5.0,247
25655,Sissi,4.0,254
25656,Sissi,3.0,265
25657,Sissi,5.0,266
25658,Sissi,4.0,268
25659,Sissi,4.0,271
25660,Sissi,4.5,275
25661,Sissi,5.0,279
25662,Sissi,3.5,281
25663,Sissi,4.0,282
25664,Sissi,3.5,283
25665,Sissi,4.0,285
25666,Sissi,4.5,290
25667,Sissi,4.0,292
25668,Sissi,3.5,294
25669,Sissi,4.5,295
25670,Sissi,4.0,302
25671,Sissi,4.0,306
25672,Sissi,4.5,309
25673,Sissi,4.5,311
25674,Sissi,4.0,312
25675,Sissi,4.5,313
25676,Sissi,5.0,317
25677,Sissi,3.0,328
25678,Sissi,4.0,330
25679,Sissi,3.0,338
25680,Sissi,4.0,344
25681,Sissi,3.0,353
25682,Sissi,4.0,354
25683,Sissi,3.0,355
25684,Sissi,2.0,358
25685,Sissi,5.0,360
25686,Sissi,4.5,367
25687,Sissi,4.0,369
25688,Sissi,4.0,373
25689,Sissi,4.0,375
25690,Sissi,3.5,379
25691,Sissi,5.0,383
25692,Sissi,3.0,384
25693,Sissi,4.0,385
25694,Sissi,5.0,388
25695,Sissi,3.0,390
25696,Sissi,3.0,396
25697,Sissi,3.0,399
25698,Sissi,4.0,400
25699,Sissi,5.0,405
25700,Sissi,4.0,407
25701,Sissi,3.0,408
25702,Sissi,5.0,415
25703,Sissi,4.0,416
25704,Sissi,4.0,417
25705,Sissi,4.0,421
25706,Sissi,5.0,430
25707,Sissi,4.5,431
25708,Sissi,5.0,434
25709,Sissi,4.0,437
25710,Sissi,3.5,441
25711,Sissi,4.5,442
25712,Sissi,3.0,447
25713,Sissi,5.0,449
25714,Sissi,4.0,452
25715,Sissi,5.0,453
25716,Sissi,4.0,455
25717,Sissi,3.0,457
25718,Sissi,3.5,460
25719,Sissi,2.5,461
25720,Sissi,3.0,463
25721,Sissi,3.5,468
25722,Sissi,4.0,472
25723,Sissi,4.5,480
25724,Sissi,3.5,483
25725,Sissi,5.0,487
25726,Sissi,5.0,495
25727,Sissi,5.0,496
25728,Sissi,3.0,505
25729,Sissi,5.0,508
25730,Sissi,4.0,509
25731,Sissi,3.0,513
25732,Sissi,4.0,514
25733,Sissi,5.0,518
25734,Sissi,3.5,520
25735,Sissi,3.5,532
25736,Sissi,4.0,534
25737,Sissi,4.0,535
25738,Sissi,4.0,537
25739,Sissi,4.0,547
25740,Sissi,5.0,548
25741,Sissi,3.0,550
25742,Sissi,4.0,551
25743,Sissi,3.0,553
25744,Sissi,3.0,555
25745,Sissi,5.0,556
25746,Sissi,5.0,559
25747,Sissi,4.0,562
25748,Sissi,4.0,564
25749,Sissi,5.0,568
25750,Sissi,4.0,570
25751,Sissi,5.0,575
25752,Sissi,4.5,577
25753,Sissi,4.5,587
25754,Sissi,5.0,588
25755,Sissi,4.0,589
25756,Sissi,5.0,590
25757,Sissi,4.0,593
25758,Sissi,4.0,596
25759,Sissi,3.0,602
25760,Sissi,4.0,603
25761,Sissi,4.0,605
25762,Sissi,4.0,607
25763,Sissi,3.0,608
25764,Sissi,2.0,617
25765,Sissi,4.0,624
25766,Sissi,5.0,629
25767,Sissi,4.0,633
25768,Sissi,4.0,639
25769,Sissi,4.0,641
25770,Sissi,2.0,642
25771,Sissi,4.0,647
25772,Sissi,4.0,649
25773,Sissi,4.0,653
25774,Sissi,4.5,654
25775,Sissi,4.0,657
25776,Sissi,4.0,659
25777,Sissi,4.0,662
25778,Sissi,3.5,664
25779,Sissi,3.0,665
25780,Sissi,3.0,666
25781,Sissi,3.0,667
25782,Sissi,4.0,670
25783,Sissi,4.0,671
25784,Sister Act,5.0,4
25785,Sister Act,4.0,15
25786,Sister Act,4.0,33
25787,Sister Act,4.0,56
25788,Sister Act,3.0,57
25789,Sister Act,5.0,73
25790,Sister Act,3.5,75
25791,Sister Act,4.0,77
25792,Sister Act,5.0,95
25793,Sister Act,3.0,119
25794,Sister Act,4.0,130
25795,Sister Act,2.0,133
25796,Sister Act,4.5,134
25797,Sister Act,3.0,150
25798,Sister Act,3.5,165
25799,Sister Act,4.0,187
25800,Sister Act,3.0,206
25801,Sister Act,3.0,212
25802,Sister Act,4.5,228
25803,Sister Act,4.0,243
25804,Sister Act,4.0,244
25805,Sister Act,4.0,247
25806,Sister Act,4.5,253
25807,Sister Act,4.0,262
25808,Sister Act,4.0,285
25809,Sister Act,4.5,292
25810,Sister Act,3.5,294
25811,Sister Act,4.0,303
25812,Sister Act,5.0,331
25813,Sister Act,4.0,346
25814,Sister Act,5.0,350
25815,Sister Act,2.5,353
25816,Sister Act,2.0,367
25817,Sister Act,5.0,388
25818,Sister Act,1.0,401
25819,Sister Act,3.5,457
25820,Sister Act,4.0,461
25821,Sister Act,1.0,466
25822,Sister Act,3.0,468
25823,Sister Act,1.0,500
25824,Sister Act,5.0,518
25825,Sister Act,2.0,525
25826,Sister Act,5.0,553
25827,Sister Act,4.0,564
25828,Sister Act,4.5,577
25829,Sister Act,2.5,580
25830,Sister Act,4.0,595
25831,Sister Act,4.0,607
25832,Sister Act,3.0,624
25833,Sister Act,4.0,654
25834,Sister Act,4.0,665
25835,Sleepless in Seattle,5.0,4
25836,Sleepless in Seattle,2.5,5
25837,Sleepless in Seattle,5.0,8
25838,Sleepless in Seattle,5.0,15
25839,Sleepless in Seattle,5.0,17
25840,Sleepless in Seattle,5.0,19
25841,Sleepless in Seattle,2.0,20
25842,Sleepless in Seattle,4.0,21
25843,Sleepless in Seattle,4.0,22
25844,Sleepless in Seattle,5.0,23
25845,Sleepless in Seattle,4.0,26
25846,Sleepless in Seattle,5.0,30
25847,Sleepless in Seattle,4.5,31
25848,Sleepless in Seattle,4.0,34
25849,Sleepless in Seattle,4.5,38
25850,Sleepless in Seattle,4.0,48
25851,Sleepless in Seattle,5.0,57
25852,Sleepless in Seattle,5.0,59
25853,Sleepless in Seattle,5.0,60
25854,Sleepless in Seattle,5.0,65
25855,Sleepless in Seattle,5.0,66
25856,Sleepless in Seattle,4.5,72
25857,Sleepless in Seattle,5.0,73
25858,Sleepless in Seattle,1.0,75
25859,Sleepless in Seattle,4.5,78
25860,Sleepless in Seattle,4.5,93
25861,Sleepless in Seattle,4.5,94
25862,Sleepless in Seattle,3.0,97
25863,Sleepless in Seattle,5.0,102
25864,Sleepless in Seattle,4.5,105
25865,Sleepless in Seattle,5.0,119
25866,Sleepless in Seattle,4.5,125
25867,Sleepless in Seattle,4.0,130
25868,Sleepless in Seattle,5.0,138
25869,Sleepless in Seattle,3.5,150
25870,Sleepless in Seattle,4.0,159
25871,Sleepless in Seattle,3.0,160
25872,Sleepless in Seattle,5.0,163
25873,Sleepless in Seattle,4.0,178
25874,Sleepless in Seattle,5.0,193
25875,Sleepless in Seattle,5.0,195
25876,Sleepless in Seattle,5.0,198
25877,Sleepless in Seattle,3.0,199
25878,Sleepless in Seattle,5.0,203
25879,Sleepless in Seattle,4.0,205
25880,Sleepless in Seattle,5.0,212
25881,Sleepless in Seattle,5.0,214
25882,Sleepless in Seattle,5.0,215
25883,Sleepless in Seattle,5.0,217
25884,Sleepless in Seattle,5.0,220
25885,Sleepless in Seattle,4.0,229
25886,Sleepless in Seattle,5.0,232
25887,Sleepless in Seattle,5.0,242
25888,Sleepless in Seattle,5.0,245
25889,Sleepless in Seattle,5.0,250
25890,Sleepless in Seattle,4.0,252
25891,Sleepless in Seattle,4.5,253
25892,Sleepless in Seattle,3.5,262
25893,Sleepless in Seattle,4.0,265
25894,Sleepless in Seattle,4.5,268
25895,Sleepless in Seattle,4.5,275
25896,Sleepless in Seattle,5.0,277
25897,Sleepless in Seattle,4.0,281
25898,Sleepless in Seattle,4.0,285
25899,Sleepless in Seattle,5.0,290
25900,Sleepless in Seattle,4.5,292
25901,Sleepless in Seattle,5.0,295
25902,Sleepless in Seattle,5.0,297
25903,Sleepless in Seattle,4.0,303
25904,Sleepless in Seattle,4.0,306
25905,Sleepless in Seattle,4.5,307
25906,Sleepless in Seattle,5.0,309
25907,Sleepless in Seattle,4.0,312
25908,Sleepless in Seattle,4.5,323
25909,Sleepless in Seattle,4.5,333
25910,Sleepless in Seattle,5.0,334
25911,Sleepless in Seattle,5.0,335
25912,Sleepless in Seattle,3.0,339
25913,Sleepless in Seattle,5.0,340
25914,Sleepless in Seattle,5.0,342
25915,Sleepless in Seattle,5.0,343
25916,Sleepless in Seattle,5.0,345
25917,Sleepless in Seattle,4.0,347
25918,Sleepless in Seattle,3.0,350
25919,Sleepless in Seattle,5.0,351
25920,Sleepless in Seattle,3.5,353
25921,Sleepless in Seattle,5.0,355
25922,Sleepless in Seattle,5.0,358
25923,Sleepless in Seattle,3.5,359
25924,Sleepless in Seattle,4.0,361
25925,Sleepless in Seattle,4.0,362
25926,Sleepless in Seattle,5.0,373
25927,Sleepless in Seattle,4.0,376
25928,Sleepless in Seattle,4.5,380
25929,Sleepless in Seattle,5.0,381
25930,Sleepless in Seattle,5.0,387
25931,Sleepless in Seattle,5.0,388
25932,Sleepless in Seattle,5.0,390
25933,Sleepless in Seattle,3.0,394
25934,Sleepless in Seattle,2.5,402
25935,Sleepless in Seattle,5.0,404
25936,Sleepless in Seattle,5.0,405
25937,Sleepless in Seattle,4.0,406
25938,Sleepless in Seattle,4.0,411
25939,Sleepless in Seattle,3.5,419
25940,Sleepless in Seattle,4.0,422
25941,Sleepless in Seattle,4.5,423
25942,Sleepless in Seattle,4.0,425
25943,Sleepless in Seattle,4.5,426
25944,Sleepless in Seattle,5.0,428
25945,Sleepless in Seattle,4.5,430
25946,Sleepless in Seattle,5.0,432
25947,Sleepless in Seattle,5.0,433
25948,Sleepless in Seattle,5.0,434
25949,Sleepless in Seattle,5.0,439
25950,Sleepless in Seattle,4.5,441
25951,Sleepless in Seattle,4.5,442
25952,Sleepless in Seattle,5.0,450
25953,Sleepless in Seattle,5.0,452
25954,Sleepless in Seattle,5.0,454
25955,Sleepless in Seattle,4.0,457
25956,Sleepless in Seattle,4.0,458
25957,Sleepless in Seattle,5.0,461
25958,Sleepless in Seattle,5.0,463
25959,Sleepless in Seattle,5.0,465
25960,Sleepless in Seattle,5.0,466
25961,Sleepless in Seattle,4.0,467
25962,Sleepless in Seattle,4.0,468
25963,Sleepless in Seattle,5.0,472
25964,Sleepless in Seattle,5.0,474
25965,Sleepless in Seattle,5.0,475
25966,Sleepless in Seattle,4.0,480
25967,Sleepless in Seattle,5.0,481
25968,Sleepless in Seattle,3.0,489
25969,Sleepless in Seattle,4.0,493
25970,Sleepless in Seattle,5.0,494
25971,Sleepless in Seattle,5.0,499
25972,Sleepless in Seattle,5.0,501
25973,Sleepless in Seattle,4.0,502
25974,Sleepless in Seattle,4.0,503
25975,Sleepless in Seattle,4.0,506
25976,Sleepless in Seattle,5.0,509
25977,Sleepless in Seattle,3.0,518
25978,Sleepless in Seattle,4.5,519
25979,Sleepless in Seattle,5.0,520
25980,Sleepless in Seattle,5.0,521
25981,Sleepless in Seattle,4.5,522
25982,Sleepless in Seattle,4.5,523
25983,Sleepless in Seattle,5.0,525
25984,Sleepless in Seattle,4.5,527
25985,Sleepless in Seattle,4.0,528
25986,Sleepless in Seattle,3.0,529
25987,Sleepless in Seattle,5.0,542
25988,Sleepless in Seattle,5.0,544
25989,Sleepless in Seattle,4.0,547
25990,Sleepless in Seattle,5.0,549
25991,Sleepless in Seattle,3.5,553
25992,Sleepless in Seattle,5.0,554
25993,Sleepless in Seattle,5.0,558
25994,Sleepless in Seattle,5.0,559
25995,Sleepless in Seattle,4.0,560
25996,Sleepless in Seattle,4.0,562
25997,Sleepless in Seattle,2.0,564
25998,Sleepless in Seattle,5.0,567
25999,Sleepless in Seattle,5.0,569
26000,Sleepless in Seattle,4.0,572
26001,Sleepless in Seattle,5.0,574
26002,Sleepless in Seattle,5.0,577
26003,Sleepless in Seattle,4.0,578
26004,Sleepless in Seattle,5.0,580
26005,Sleepless in Seattle,3.5,582
26006,Sleepless in Seattle,5.0,583
26007,Sleepless in Seattle,5.0,585
26008,Sleepless in Seattle,5.0,587
26009,Sleepless in Seattle,5.0,594
26010,Sleepless in Seattle,5.0,596
26011,Sleepless in Seattle,4.0,598
26012,Sleepless in Seattle,5.0,605
26013,Sleepless in Seattle,5.0,606
26014,Sleepless in Seattle,4.5,607
26015,Sleepless in Seattle,5.0,608
26016,Sleepless in Seattle,5.0,609
26017,Sleepless in Seattle,5.0,613
26018,Sleepless in Seattle,5.0,614
26019,Sleepless in Seattle,4.0,615
26020,Sleepless in Seattle,4.0,616
26021,Sleepless in Seattle,5.0,624
26022,Sleepless in Seattle,5.0,626
26023,Sleepless in Seattle,5.0,627
26024,Sleepless in Seattle,5.0,630
26025,Sleepless in Seattle,5.0,634
26026,Sleepless in Seattle,5.0,637
26027,Sleepless in Seattle,5.0,640
26028,Sleepless in Seattle,5.0,643
26029,Sleepless in Seattle,5.0,647
26030,Sleepless in Seattle,3.5,648
26031,Sleepless in Seattle,4.5,654
26032,Sleepless in Seattle,5.0,656
26033,Sleepless in Seattle,5.0,659
26034,Sleepless in Seattle,4.0,664
26035,Sleepy Hollow,2.0,12
26036,Sleepy Hollow,3.0,118
26037,Sleepy Hollow,1.0,189
26038,Sleepy Hollow,3.0,346
26039,Sleepy Hollow,5.0,351
26040,Sleepy Hollow,3.0,439
26041,Sleepy Hollow,3.0,518
26042,Sleepy Hollow,2.0,533
26043,Sleepy Hollow,5.0,564
26044,Sleepy Hollow,3.0,597
26045,Snatch,2.0,15
26046,Snatch,3.5,20
26047,Snatch,3.0,67
26048,Snatch,5.0,70
26049,Snatch,3.0,73
26050,Snatch,4.0,89
26051,Snatch,4.0,154
26052,Snatch,5.0,172
26053,Snatch,3.0,173
26054,Snatch,4.0,175
26055,Snatch,3.0,177
26056,Snatch,2.0,284
26057,Snatch,4.0,294
26058,Snatch,1.0,301
26059,Snatch,4.0,361
26060,Snatch,4.0,420
26061,Snatch,2.0,434
26062,Snatch,3.0,468
26063,Snatch,2.0,514
26064,Snatch,4.0,534
26065,Snatch,5.0,543
26066,Snatch,4.0,564
26067,Snatch,4.0,575
26068,Snatch,4.0,602
26069,Snatch,4.0,624
26070,Snatch,3.0,640
26071,Snatch,4.0,654
26072,Solaris,3.0,2
26073,Solaris,3.0,3
26074,Solaris,4.5,8
26075,Solaris,4.0,9
26076,Solaris,5.0,15
26077,Solaris,4.5,17
26078,Solaris,3.0,19
26079,Solaris,0.5,20
26080,Solaris,4.0,21
26081,Solaris,4.5,22
26082,Solaris,4.5,23
26083,Solaris,3.5,26
26084,Solaris,4.0,27
26085,Solaris,4.0,30
26086,Solaris,4.0,34
26087,Solaris,4.0,36
26088,Solaris,4.5,38
26089,Solaris,3.0,39
26090,Solaris,5.0,47
26091,Solaris,3.5,48
26092,Solaris,5.0,56
26093,Solaris,3.5,59
26094,Solaris,3.0,61
26095,Solaris,4.5,63
26096,Solaris,5.0,64
26097,Solaris,4.0,66
26098,Solaris,5.0,67
26099,Solaris,3.5,72
26100,Solaris,4.5,73
26101,Solaris,3.0,77
26102,Solaris,4.5,78
26103,Solaris,4.0,82
26104,Solaris,4.0,85
26105,Solaris,5.0,86
26106,Solaris,2.0,88
26107,Solaris,5.0,94
26108,Solaris,5.0,95
26109,Solaris,3.5,97
26110,Solaris,4.0,99
26111,Solaris,4.0,102
26112,Solaris,5.0,103
26113,Solaris,4.0,105
26114,Solaris,5.0,108
26115,Solaris,5.0,109
26116,Solaris,5.0,110
26117,Solaris,4.0,111
26118,Solaris,3.0,114
26119,Solaris,3.0,116
26120,Solaris,5.0,118
26121,Solaris,4.0,119
26122,Solaris,4.5,120
26123,Solaris,4.0,121
26124,Solaris,3.5,124
26125,Solaris,4.0,126
26126,Solaris,5.0,128
26127,Solaris,3.0,130
26128,Solaris,5.0,131
26129,Solaris,3.5,132
26130,Solaris,0.5,133
26131,Solaris,5.0,134
26132,Solaris,4.5,140
26133,Solaris,5.0,142
26134,Solaris,4.5,143
26135,Solaris,5.0,144
26136,Solaris,5.0,145
26137,Solaris,4.0,146
26138,Solaris,3.0,149
26139,Solaris,4.5,152
26140,Solaris,5.0,155
26141,Solaris,5.0,159
26142,Solaris,3.0,160
26143,Solaris,5.0,161
26144,Solaris,4.5,163
26145,Solaris,3.0,165
26146,Solaris,5.0,168
26147,Solaris,4.0,176
26148,Solaris,5.0,177
26149,Solaris,4.0,178
26150,Solaris,3.0,182
26151,Solaris,4.0,183
26152,Solaris,4.0,184
26153,Solaris,4.0,185
26154,Solaris,4.0,187
26155,Solaris,4.0,188
26156,Solaris,4.0,191
26157,Solaris,3.0,192
26158,Solaris,4.0,193
26159,Solaris,4.0,195
26160,Solaris,4.5,199
26161,Solaris,4.0,200
26162,Solaris,4.0,201
26163,Solaris,3.5,205
26164,Solaris,4.0,212
26165,Solaris,2.5,213
26166,Solaris,5.0,214
26167,Solaris,4.0,216
26168,Solaris,4.0,218
26169,Solaris,4.0,220
26170,Solaris,4.0,225
26171,Solaris,4.0,230
26172,Solaris,3.0,231
26173,Solaris,5.0,232
26174,Solaris,3.5,235
26175,Solaris,4.0,236
26176,Solaris,4.0,237
26177,Solaris,3.5,238
26178,Solaris,4.0,240
26179,Solaris,4.0,242
26180,Solaris,5.0,243
26181,Solaris,5.0,247
26182,Solaris,3.0,249
26183,Solaris,5.0,250
26184,Solaris,3.5,253
26185,Solaris,5.0,254
26186,Solaris,4.5,261
